"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3962","Exibição dos produtos cadastrados na tela de cadastro","","Fri May 23 16:57:29 BRT 2025","passed","Fri May 23 16:57:33 BRT 2025","","","",""
"","4319","Data de início da vigência válida","","Fri May 23 16:57:33 BRT 2025","passed","Fri May 23 16:57:37 BRT 2025","","","",""
"","10315","Visualização de mensagem de sucesso ao anexar arquivos","","Fri May 23 16:58:40 BRT 2025","passed","Fri May 23 16:58:50 BRT 2025","","","",""
"","1672","Limpeza dos campos após cadastro bem-sucedido","","Fri May 23 16:58:50 BRT 2025","passed","Fri May 23 16:58:52 BRT 2025","","","",""
"","4474","Acesso à tela de cadastro de nova diretriz","","Fri May 23 16:57:24 BRT 2025","passed","Fri May 23 16:57:29 BRT 2025","","","",""
"","19061","Limite de anexos","","Fri May 23 16:58:04 BRT 2025","failed","Fri May 23 16:58:23 BRT 2025","","","",""
"","17384","Anexação de arquivos durante o cadastro","","Fri May 23 16:57:37 BRT 2025","passed","Fri May 23 16:57:54 BRT 2025","","","",""
"","3119","Campo de preço obrigatório","","Fri May 23 16:58:01 BRT 2025","passed","Fri May 23 16:58:04 BRT 2025","","","",""
"","16386","Cancelamento do cadastro de nova diretriz // não é exibido um modal para confirmar o cancelamento","","Fri May 23 16:58:23 BRT 2025","broken","Fri May 23 16:58:40 BRT 2025","","","",""
"","6662","Salvar nova diretriz com sucesso","","Fri May 23 16:57:54 BRT 2025","passed","Fri May 23 16:58:01 BRT 2025","","","",""
