"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3904","Campo de preço obrigatório","","Fri May 23 16:50:19 BRT 2025","passed","Fri May 23 16:50:23 BRT 2025","","","",""
"","29184","Cancelamento do cadastro de nova diretriz // não é exibido um modal para confirmar o cancelamento","","Fri May 23 16:50:35 BRT 2025","failed","Fri May 23 16:51:04 BRT 2025","","","",""
"","4338","Acesso à tela de cadastro de nova diretriz","","Fri May 23 16:49:43 BRT 2025","passed","Fri May 23 16:49:47 BRT 2025","","","",""
"","17334","Anexação de arquivos durante o cadastro","","Fri May 23 16:49:55 BRT 2025","passed","Fri May 23 16:50:12 BRT 2025","","","",""
"","10579","Visualização de mensagem de sucesso ao anexar arquivos","","Fri May 23 16:51:04 BRT 2025","passed","Fri May 23 16:51:14 BRT 2025","","","",""
"","3752","Exibição dos produtos cadastrados na tela de cadastro","","Fri May 23 16:49:47 BRT 2025","passed","Fri May 23 16:49:51 BRT 2025","","","",""
"","1461","Limpeza dos campos após cadastro bem-sucedido","","Fri May 23 16:51:14 BRT 2025","passed","Fri May 23 16:51:16 BRT 2025","","","",""
"","6561","Salvar nova diretriz com sucesso","","Fri May 23 16:50:12 BRT 2025","passed","Fri May 23 16:50:19 BRT 2025","","","",""
"","11841","Limite de anexos","","Fri May 23 16:50:23 BRT 2025","broken","Fri May 23 16:50:35 BRT 2025","","","",""
"","3802","Data de início da vigência válida","","Fri May 23 16:49:51 BRT 2025","passed","Fri May 23 16:49:55 BRT 2025","","","",""
